,Unnamed: 0,C_Neigh,N_Neigh,Neigh_Lat,Neigh_Long,Venue,Venue_Lat,Venue_Long,Venue_Category
686,686,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Hotel Evenia Rosselló,41.39201108246035,2.1554413654463183,Hotel
687,687,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Hotel Barcelona Center,41.39154639548175,2.1592532643052817,Hotel
688,688,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Taktika Berri,41.388611,2.157728,Spanish Restaurant
689,689,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Mikkeller Bar,41.38868217199969,2.158163755254493,Beer Bar
690,690,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Coffee Tal Cual,41.391741075360095,2.152741451986256,Coffee Shop
691,691,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Chivuo's,41.388717743945996,2.1582379016762445,Sandwich Place
692,692,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Petit Bangkok,41.3923144221889,2.158696282501469,Thai Restaurant
693,693,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Oval,41.38967788905819,2.1592884785926554,Burger Joint
694,694,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Pipiolo,41.392099679010094,2.1587928229454487,Rock Club
695,695,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Solo Pizza,41.39367955102391,2.154666774577829,Pizza Place
696,696,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Fermentum,41.393263,2.155177,Pizza Place
697,697,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Espit Chupitos,41.38940053446714,2.1579668190975307,Cocktail Bar
698,698,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Sense Pressa,41.39340064751949,2.155120585485061,Restaurant
699,699,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,N2 Galería,41.39103609333301,2.158025274590345,Art Gallery
700,700,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Goiko Grill,41.390907330057956,2.155968236935819,Burger Joint
701,701,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,El Fornet d'en Rossend,41.39106025106478,2.1566248815469398,Bakery
702,702,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Igueldo,41.392677423,2.156581033,BBQ Joint
703,703,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Ukai,41.389595040750116,2.1568997719503398,Japanese Restaurant
704,704,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Pastisseria Jansana,41.392314616023455,2.1586587935723824,Gluten-free Restaurant
705,705,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,On Sushi Restaurant,41.39093874047364,2.1549739560839085,Sushi Restaurant
706,706,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Cocteleria Ideal,41.38985180047689,2.1573034481511435,Cocktail Bar
707,707,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Cu-Cut,41.392121530489405,2.156712810307112,Bar
708,708,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,La Tagliatella,41.391007634895,2.1578546227994386,Italian Restaurant
709,709,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Yakumanka,41.39025805293343,2.1599503722518416,Peruvian Restaurant
710,710,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,The Conica Deluxe B&B,41.39323669867628,2.1553581459262,Bed & Breakfast
711,711,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Bol,41.390881,2.158413,Pet Café
712,712,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Souvenir,41.390257221082095,2.1601347558095467,Russian Restaurant
713,713,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Belvedere,41.392885634196965,2.159428458895849,Cocktail Bar
714,714,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Koyuki,41.39310984039058,2.154931994236146,Japanese Restaurant
715,715,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Atapa-it,41.39070015754057,2.1546875208778715,Restaurant
716,716,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Casa Kessler Boutique Hostel,41.39056932749818,2.1595082740835414,Hostel
717,717,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Boldú,41.39412326676656,2.156113226507183,Donut Shop
718,718,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Tofu Català,41.39122163969597,2.155603440268389,Japanese Restaurant
719,719,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Sant Jordi Hostel Rock Palace,41.390296754810535,2.1607532981902158,Hostel
720,720,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Cookona,41.391845,2.154647,Coffee Shop
721,721,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,SandwiChez,41.389211495369466,2.156315713877384,Sandwich Place
722,722,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Out of China,41.390564000000005,2.1565936000000003,Chinese Restaurant
723,723,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Cafe Via Granados,41.391237723774815,2.1577966050418236,Tapas Restaurant
724,724,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,El Mercader de L' Eixample,41.392323461277755,2.1603494218688923,Restaurant
725,725,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Cerveseria Catalana,41.39255154581043,2.16080217871878,Tapas Restaurant
726,726,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Mercat del Ninot,41.388088405499246,2.1542691098703908,Market
727,727,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,OBBIO,41.39166813122011,2.1517666399870987,Health Food Store
728,728,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Javier De Las Muelas Dry,41.39277275170964,2.1542980541953294,Cocktail Bar
729,729,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Bacallaneria Perelló,41.387967843085114,2.154184505389422,Restaurant
730,730,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Speakeasy,41.39271377029774,2.1541912029259898,Speakeasy
731,731,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Quilombo,41.392533152462185,2.153759386760524,Bar
732,732,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Haddock - La Taverne Canaille,41.38888750408245,2.158102691173553,Spanish Restaurant
733,733,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Ohla Eixample,41.394400939016975,2.1564373661471863,Hotel
734,734,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Alba Granados,41.39046408403522,2.158935944830686,Spanish Restaurant
735,735,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Accés Restaurant Lounge,41.388280487077324,2.158802592561916,Mediterranean Restaurant
736,736,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Andreu Xarcuteria i Tastets,41.39473545737504,2.1577613376869693,Deli / Bodega
737,737,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Roast Club Café,41.38723798014625,2.1560268094059007,Coffee Shop
738,738,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Windsor,41.39448655612239,2.1573773293283502,Restaurant
739,739,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Casa Ametller,41.38775567998153,2.156758747018393,Health Food Store
740,740,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Galegory,41.38831918738124,2.1572246757143887,Toy / Game Store
741,741,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,Takumi Grill&Sushi,41.38927,2.156698,Japanese Restaurant
742,742,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,El Dorado Chicken,41.39302047787192,2.1579604320163583,Peruvian Restaurant
743,743,08,L'Antiga Esquerra De L'Eixample,41.3912,2.156252,L'enric,41.39018093818697,2.1592619105851654,Mediterranean Restaurant
744,744,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,ArA Café,41.38300066262136,2.1503724079766866,Spanish Restaurant
745,745,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Huella Crossfit Barcelona,41.38604814707344,2.150264273787844,Gym / Fitness Center
746,746,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,O Retorno,41.386589087770226,2.1527847792523493,Seafood Restaurant
747,747,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Capricciosa,41.38696774281958,2.1474945545196533,Mediterranean Restaurant
748,748,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Can Vallés,41.38209848025684,2.151043843246967,Mediterranean Restaurant
749,749,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,A Peregrina Vinoteca,41.384141,2.154009,Wine Bar
750,750,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Yogi Bar,41.382877331232685,2.1485423364126266,Indian Restaurant
751,751,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Tirsa Bcn Cocktail Bar,41.38255962548757,2.1473097493616966,Lounge
752,752,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Melrose Ave dumpling bar,41.384651757121894,2.1486814242339687,Japanese Restaurant
753,753,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Disfrutar,41.387398637541104,2.1527878123509208,Molecular Gastronomy Restaurant
754,754,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Yoshino,41.386173,2.1521877999999997,Japanese Restaurant
755,755,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Thai Spicy,41.385079,2.1524400000000004,Thai Restaurant
756,756,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Porvenir,41.38759247359653,2.1535187602132413,Spanish Restaurant
757,757,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Una Mica de Japó,41.383736999999996,2.153937,Japanese Restaurant
758,758,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Frenesí Café,41.384853,2.1548786,Café
759,759,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Thali,41.382376915084414,2.15134815675056,Indian Restaurant
760,760,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Antilla Bcn Latin Club,41.384481779005135,2.1546434207708742,Nightclub
761,761,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Capricciosa,41.38774053622911,2.151222250428205,Pizza Place
762,762,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Strata Bakery,41.38795565999464,2.1524930138284635,Pie Shop
763,763,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,O Retorniño,41.388501967181746,2.150862624468293,Spanish Restaurant
764,764,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Copisteria Copyshow,41.382307388595926,2.1493559179670454,Print Shop
765,765,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Morro Fi,41.383296,2.154989,Tapas Restaurant
766,766,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,100 Montaditos,41.38847059088869,2.1509170133473385,Beer Store
767,767,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Barcelona Century Hotel,41.386225590281526,2.154752698228471,Hotel
768,768,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Bacallaneria Perelló,41.387967843085114,2.154184505389422,Restaurant
769,769,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,L'Anna 안나식당,41.38402460663298,2.154254883568612,Korean Restaurant
770,770,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Parada,41.38746391968736,2.1515419093701684,Café
771,771,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Amalia's Portuguese Flavours,41.38488695043953,2.155213609506926,Café
772,772,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Yatai Barcelona,41.384218306512274,2.155937568229241,Japanese Restaurant
773,773,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Mercat del Ninot,41.388088405499246,2.1542691098703908,Market
774,774,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,bBurger Barcelona,41.38093667177036,2.1500439282895343,Burger Joint
775,775,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Sandwichez,41.380672,2.1511077999999997,Sandwich Place
776,776,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,O Retorniño 2,41.388779,2.150004,Seafood Restaurant
777,777,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Shingane,41.38600341717096,2.1468330502533903,Korean Restaurant
778,778,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Cloudstreet,41.38853931791212,2.150877663588501,Bakery
779,779,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,O Retorno 2,41.386719,2.15326,Spanish Restaurant
780,780,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Yoshino,41.385207479,2.151205643,Sushi Restaurant
781,781,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Taverna del Clínic,41.3888983738951,2.151347929799982,Tapas Restaurant
782,782,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Gimnasio Dona10 Wellness Center,41.38689553398406,2.146395136951795,Gym
783,783,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Gusto,41.388417047837464,2.150756993926599,Italian Restaurant
784,784,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Le Petit Paris,41.38144806566699,2.1529511580949308,Tapas Restaurant
785,785,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Bar Sur Café,41.3844016434103,2.1455257554486953,Breakfast Spot
786,786,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Bar Xamfra,41.38318557145751,2.1461442241061075,Café
787,787,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,O Bar,41.381182137895024,2.1531306051576298,Café
788,788,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Mercadona,41.38785950659052,2.154401143497477,Supermarket
789,789,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Vèrtic,41.381065711450006,2.1509707757900003,Sporting Goods Shop
790,790,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Consum,41.381423627988774,2.146921218790703,Grocery Store
791,791,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Sunday Surf Café,41.38232233248855,2.1540575805371787,Coffee Shop
792,792,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Aspasios Apartments Aragó Executive,41.38518332315042,2.1554700492984407,Hotel
793,793,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,la Sirena,41.383607124747435,2.1556603486001853,Fish Market
794,794,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Floristería Laura Flors,41.380576260172354,2.151698297052741,Flower Shop
795,795,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Panet,41.380915912706094,2.1490756905159896,Bakery
796,796,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,L'Oreneta,41.385820471409346,2.1446375283894,Bar
797,797,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Caprabo,41.3806827084328,2.1480962990621517,Supermarket
798,798,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,Forn del Cel,41.38408861262759,2.144738951255931,Cupcake Shop
799,799,09,La Nova Esquerra De L'Eixample,41.3849,2.1500790000000003,La Pla,41.38598866431439,2.144929801087525,Café
800,800,10,Sant Antoni,41.38038,2.1604520000000003,Rekons,41.38052830177681,2.160911901981474,Argentinian Restaurant
801,801,10,Sant Antoni,41.38038,2.1604520000000003,El Laurel,41.381297173,2.162344056,Argentinian Restaurant
802,802,10,Sant Antoni,41.38038,2.1604520000000003,Bar Ramón,41.378728626901676,2.1606320142745967,Bar
803,803,10,Sant Antoni,41.38038,2.1604520000000003,Renoir Floridablanca,41.3816723803409,2.1626503331172278,Movie Theater
804,804,10,Sant Antoni,41.38038,2.1604520000000003,Pappa Sven,41.381789299124534,2.1618825473445957,Scandinavian Restaurant
805,805,10,Sant Antoni,41.38038,2.1604520000000003,Mercat del Llibre Vell de Sant Antoni,41.37959767027276,2.1619811802032243,Flea Market
806,806,10,Sant Antoni,41.38038,2.1604520000000003,Lam,41.3818350904261,2.1582420921979018,Thai Restaurant
807,807,10,Sant Antoni,41.38038,2.1604520000000003,Itacate,41.379673,2.159302,Coffee Shop
808,808,10,Sant Antoni,41.38038,2.1604520000000003,Casa Ametller,41.37816698183453,2.161389415848057,Health Food Store
809,809,10,Sant Antoni,41.38038,2.1604520000000003,Cafès Roure,41.378160362178285,2.1602024462661817,Café
810,810,10,Sant Antoni,41.38038,2.1604520000000003,Rincón Persa,41.379292317447785,2.1592947779345346,Middle Eastern Restaurant
811,811,10,Sant Antoni,41.38038,2.1604520000000003,Casa Dorita,41.378004318451225,2.1601725853376443,Mediterranean Restaurant
812,812,10,Sant Antoni,41.38038,2.1604520000000003,La Desayunería,41.37839460681982,2.1612740248315028,Breakfast Spot
813,813,10,Sant Antoni,41.38038,2.1604520000000003,Tailor's Hostel,41.381715950883425,2.160516977998002,Hostel
814,814,10,Sant Antoni,41.38038,2.1604520000000003,"Florida, 119",41.38067444274801,2.1613353438783425,Restaurant
815,815,10,Sant Antoni,41.38038,2.1604520000000003,düal café,41.37812211206796,2.161727786484257,Coffee Shop
816,816,10,Sant Antoni,41.38038,2.1604520000000003,Librería Universal,41.379643463618656,2.163075011377929,Comic Shop
817,817,10,Sant Antoni,41.38038,2.1604520000000003,Pizza d'Autore,41.37794394339559,2.160042391662491,Pizza Place
818,818,10,Sant Antoni,41.38038,2.1604520000000003,Escribà,41.38305372943997,2.160299447205034,Dessert Shop
819,819,10,Sant Antoni,41.38038,2.1604520000000003,Mercat de Sant Antoni,41.37939764184635,2.163129717263596,Farmers Market
820,820,10,Sant Antoni,41.38038,2.1604520000000003,Absenta del Raval,41.38140436874547,2.1638397714158417,Cocktail Bar
821,821,10,Sant Antoni,41.38038,2.1604520000000003,Ekaterina Restaurant,41.38064193725586,2.1579551696777344,Russian Restaurant
822,822,10,Sant Antoni,41.38038,2.1604520000000003,Orion,41.381686,2.157492,Café
823,823,10,Sant Antoni,41.38038,2.1604520000000003,Gat Blau,41.381850114844255,2.1569332480430603,Mediterranean Restaurant
824,824,10,Sant Antoni,41.38038,2.1604520000000003,JazzSí Club Taller de Músics,41.379830986064334,2.164113191250177,Jazz Club
825,825,10,Sant Antoni,41.38038,2.1604520000000003,Bouzu,41.37988988318962,2.163319060929621,Japanese Restaurant
826,826,10,Sant Antoni,41.38038,2.1604520000000003,Foxy Bar,41.380388207470226,2.164356903335585,Bar
827,827,10,Sant Antoni,41.38038,2.1604520000000003,La Bodega d'en Rafel,41.37735901333054,2.1614860017894344,Spanish Restaurant
828,828,10,Sant Antoni,41.38038,2.1604520000000003,A Taste of Home,41.37848674443254,2.1584501284957107,Gourmet Shop
829,829,10,Sant Antoni,41.38038,2.1604520000000003,La taberna de Sam (ex Prize),41.38072292352995,2.1614849426770677,Bar
830,830,10,Sant Antoni,41.38038,2.1604520000000003,Lamün Cuina Thai,41.3783810044043,2.1589108764116003,Thai Restaurant
831,831,10,Sant Antoni,41.38038,2.1604520000000003,M-Store,41.381429497543714,2.1634054183959956,Gift Shop
832,832,10,Sant Antoni,41.38038,2.1604520000000003,Bacanal,41.382532333521006,2.1616426954155217,Café
833,833,10,Sant Antoni,41.38038,2.1604520000000003,Bodega Armando,41.37997449220553,2.164890584751975,Wine Bar
834,834,10,Sant Antoni,41.38038,2.1604520000000003,Hotel Soho,41.38337382712765,2.160023031078797,Hotel
835,835,10,Sant Antoni,41.38038,2.1604520000000003,Fàbrica Moritz Barcelona,41.382665460294454,2.1635508015713993,Brewery
836,836,10,Sant Antoni,41.38038,2.1604520000000003,Cosmo Cash & Carry,41.379817546081746,2.1632016825326024,Food
837,837,10,Sant Antoni,41.38038,2.1604520000000003,La Cachapera Bcn,41.38331787283326,2.159274848040056,Venezuelan Restaurant
838,838,10,Sant Antoni,41.38038,2.1604520000000003,Bracafé,41.3807734096245,2.1602404117584233,Café
839,839,10,Sant Antoni,41.38038,2.1604520000000003,Sésamo,41.378949704350674,2.1637459296033508,Vegetarian / Vegan Restaurant
840,840,10,Sant Antoni,41.38038,2.1604520000000003,Wok Dao,41.38039925355558,2.163049446960056,Asian Restaurant
841,841,10,Sant Antoni,41.38038,2.1604520000000003,SandwiChez,41.381983565432755,2.1632649818466025,Sandwich Place
842,842,10,Sant Antoni,41.38038,2.1604520000000003,Bagel Hood,41.381677537548754,2.164454494573232,Bagel Shop
843,843,10,Sant Antoni,41.38038,2.1604520000000003,Market Hotel,41.37913635868874,2.1605305664737906,Hotel
844,844,10,Sant Antoni,41.38038,2.1604520000000003,Tianguis,41.382352847848146,2.160745333122496,Taco Place
845,845,10,Sant Antoni,41.38038,2.1604520000000003,La Barra del Gourmet,41.383181,2.159383,Tapas Restaurant
846,846,10,Sant Antoni,41.38038,2.1604520000000003,Can Cargolet,41.38006960570169,2.1612283558878693,Spanish Restaurant
847,847,10,Sant Antoni,41.38038,2.1604520000000003,alkimia,41.38266920388533,2.1634268760681152,Restaurant
848,848,10,Sant Antoni,41.38038,2.1604520000000003,Rabipelao Rawalistan,41.38039623008049,2.1644141880119263,Burger Joint
849,849,10,Sant Antoni,41.38038,2.1604520000000003,Mancora,41.380111932698505,2.1557340010239034,Peruvian Restaurant
850,850,10,Sant Antoni,41.38038,2.1604520000000003,Tien-Tsing,41.381442,2.162379,Chinese Restaurant
851,851,10,Sant Antoni,41.38038,2.1604520000000003,Rambla de Catalunya,41.38391170329579,2.1618711433520112,Road
852,852,10,Sant Antoni,41.38038,2.1604520000000003,Ugot,41.38135704644215,2.155272960662842,Breakfast Spot
853,853,10,Sant Antoni,41.38038,2.1604520000000003,Eixampeling Brunch Cafe & Bar,41.383602,2.1582289,Coffee Shop
854,854,10,Sant Antoni,41.38038,2.1604520000000003,Due Spaghi,41.38230175653903,2.1612948266026204,Italian Restaurant
855,855,10,Sant Antoni,41.38038,2.1604520000000003,TWO Hotel Barcelona by AXEL,41.379058885537866,2.155972096576099,Hotel
856,856,10,Sant Antoni,41.38038,2.1604520000000003,Bar o'Barquiño,41.379102589526404,2.1638021769537983,Comedy Club
857,857,10,Sant Antoni,41.38038,2.1604520000000003,Pummarola,41.3777,2.164126,Pizza Place
858,858,10,Sant Antoni,41.38038,2.1604520000000003,Anardi,41.377290275302315,2.163655291950481,Tapas Restaurant
859,859,10,Sant Antoni,41.38038,2.1604520000000003,Om India,41.38078498022329,2.161590096450991,Indian Restaurant
860,860,10,Sant Antoni,41.38038,2.1604520000000003,Chulapio,41.37926419687337,2.165904503389862,Cocktail Bar
861,861,10,Sant Antoni,41.38038,2.1604520000000003,Agust Gastrobar,41.377445159824035,2.1638981443814598,Mediterranean Restaurant
862,862,10,Sant Antoni,41.38038,2.1604520000000003,Mamy Ildy,41.381784726186865,2.162861308443568,Burger Joint
863,863,10,Sant Antoni,41.38038,2.1604520000000003,Il Capriccio Del Caffè,41.377437293771614,2.1625307687467017,Café
864,864,10,Sant Antoni,41.38038,2.1604520000000003,Pesca Salada,41.37842999610753,2.1655226242257246,Cocktail Bar
865,865,10,Sant Antoni,41.38038,2.1604520000000003,Tapería Ordesa,41.38201153557299,2.158474321657859,Tapas Restaurant
866,866,10,Sant Antoni,41.38038,2.1604520000000003,Napoletani D.O.C. Restaurant & Pizzeria,41.38197690325768,2.155686020851135,Pizza Place
867,867,10,Sant Antoni,41.38038,2.1604520000000003,Bodega Sepúlveda,41.38337155949045,2.1625310182571407,Wine Bar
868,868,10,Sant Antoni,41.38038,2.1604520000000003,Arume,41.37895317264167,2.1660077610280433,Spanish Restaurant
869,869,10,Sant Antoni,41.38038,2.1604520000000003,La Consentida,41.37965039715048,2.1572846174240112,Mediterranean Restaurant
870,870,10,Sant Antoni,41.38038,2.1604520000000003,Mailuna,41.3832549663679,2.164720766518532,Tea Room
871,871,10,Sant Antoni,41.38038,2.1604520000000003,Barna-Brew,41.377250975447296,2.163455886556543,Beer Bar
872,872,10,Sant Antoni,41.38038,2.1604520000000003,Els Sortidors del Parlament,41.37756979094036,2.1640446394192634,Tapas Restaurant
873,873,10,Sant Antoni,41.38038,2.1604520000000003,Bar Calders,41.37648467668319,2.1624713102900106,Bar
874,874,10,Sant Antoni,41.38038,2.1604520000000003,Ramen House,41.38144330187086,2.161639297641909,Ramen Restaurant
875,875,10,Sant Antoni,41.38038,2.1604520000000003,El Racó de l'Agüir,41.376486584464296,2.157960754057087,Mediterranean Restaurant
876,876,10,Sant Antoni,41.38038,2.1604520000000003,H10 Casanova,41.38402252793917,2.160755756193652,Hotel
877,877,10,Sant Antoni,41.38038,2.1604520000000003,Centre Cívic Golferichs,41.380651502198894,2.156462634744659,Cultural Center
878,878,10,Sant Antoni,41.38038,2.1604520000000003,Ca l'Estevet,41.38330533392377,2.164863052343484,Mediterranean Restaurant
879,879,10,Sant Antoni,41.38038,2.1604520000000003,Discos Paradiso,41.38222323239239,2.165922262785513,Record Shop
880,880,10,Sant Antoni,41.38038,2.1604520000000003,B.H.G. Supermercat del Mon,41.376347668943225,2.162318508303643,Grocery Store
881,881,10,Sant Antoni,41.38038,2.1604520000000003,Eric Vökel Gran Via Suites,41.37878759790641,2.1549490396017137,Hotel
882,882,10,Sant Antoni,41.38038,2.1604520000000003,Lola & Lo,41.383140083686385,2.1646696120901248,Deli / Bodega
883,883,10,Sant Antoni,41.38038,2.1604520000000003,Fidel,41.3818943726434,2.1654088374248217,Sandwich Place
884,884,10,Sant Antoni,41.38038,2.1604520000000003,Tarannà,41.37623562177515,2.161878404309523,Café
885,885,10,Sant Antoni,41.38038,2.1604520000000003,Federal Café,41.37688531339077,2.1631081277581616,Café
886,886,10,Sant Antoni,41.38038,2.1604520000000003,Maur,41.379866508937475,2.1614900657935534,Pizza Place
887,887,10,Sant Antoni,41.38038,2.1604520000000003,Món Viêt,41.379216731001335,2.157246358479292,Vietnamese Restaurant
888,888,10,Sant Antoni,41.38038,2.1604520000000003,Moeem,41.384104110800465,2.1627069270043733,Gay Bar
889,889,10,Sant Antoni,41.38038,2.1604520000000003,Petit Ibèric,41.377048662226564,2.160818241928263,Bar
890,890,10,Sant Antoni,41.38038,2.1604520000000003,Two schmucks,41.383135550814266,2.1651895076858816,Cocktail Bar
891,891,10,Sant Antoni,41.38038,2.1604520000000003,Amaltea,41.383605200000005,2.1582869,Vegetarian / Vegan Restaurant
892,892,10,Sant Antoni,41.38038,2.1604520000000003,Nostàlgic,41.37672739834122,2.1613327796626516,Tapas Restaurant
893,893,10,Sant Antoni,41.38038,2.1604520000000003,Urbany Hostel BCN GO!,41.38441255001587,2.161268400225786,Hostel
894,894,10,Sant Antoni,41.38038,2.1604520000000003,Llibreria Calders,41.37669448882696,2.1623159011150226,Bookstore
895,895,10,Sant Antoni,41.38038,2.1604520000000003,Sushiya Bentou,41.37748097426629,2.160254085896488,Sushi Restaurant
896,896,10,Sant Antoni,41.38038,2.1604520000000003,Gelida,41.38305326396871,2.1572642160270314,Tapas Restaurant
897,897,10,Sant Antoni,41.38038,2.1604520000000003,Fatbottom Books,41.38105152485178,2.166139724599319,Bookstore
898,898,10,Sant Antoni,41.38038,2.1604520000000003,Hostal Cèntric,41.38257659641395,2.1625734078855228,Hotel
899,899,10,Sant Antoni,41.38038,2.1604520000000003,La Parra,41.38304403402289,2.165241907165434,Mediterranean Restaurant
